player_url;short_name;long_name;value_eur;club_name;league_name;club_position;club_jersey_number;club_loaned_from;club_joined;club_contract_valid_until;nationality_name;player_face_url;club_logo_url;club_flag_url;nation_logo_url;nation_flag_url
https://sofifa.com/player/233214/vladislavs-gutkovskis/220002;V. Gutkovskis;Vladislavs Gutkovskis;725000.0;Raków Częstochowa;Polish T-Mobile Ekstraklasa;ST;21;;01.08.2020;2022;Latvia;https://cdn.sofifa.net/players/233/214/22_120.png;https://cdn.sofifa.net/teams/114326/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/lv.png
https://sofifa.com/player/234155/pawel-olszewski/220002;P. Olszewski;Paweł Olszewski;1300000.0;Jagiellonia Białystok;Polish T-Mobile Ekstraklasa;RES;19;;01.01.2016;2024;Poland;https://cdn.sofifa.net/players/234/155/22_120.png;https://cdn.sofifa.net/teams/110745/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/234883/grzegorz-tomasiewicz/220002;G. Tomasiewicz;Grzegorz Tomasiewicz;800000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;LCM;20;;23.08.2019;2022;Poland;https://cdn.sofifa.net/players/234/883/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/236047/albin-granlund/220002;A. Granlund;Eddie Albin Alexander Granlund;425000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;SUB;2;;25.01.2021;2022;Finland;https://cdn.sofifa.net/players/236/047/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/fi.png
https://sofifa.com/player/238005/jakub-zubrowski/220002;J. Żubrowski;Jakub Żubrowski;500000.0;Zagłębie Lubin;Polish T-Mobile Ekstraklasa;SUB;14;;22.07.2020;2023;Poland;https://cdn.sofifa.net/players/238/005/22_120.png;https://cdn.sofifa.net/teams/110749/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/242283/milan-corryn/220002;M. Corryn;Milan Corryn;900000.0;Warta Poznań;Polish T-Mobile Ekstraklasa;RM;10;;01.07.2021;2023;Belgium;https://cdn.sofifa.net/players/242/283/22_120.png;https://cdn.sofifa.net/teams/112511/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/be.png
https://sofifa.com/player/243680/omran-haydary/220002;O. Haydary;Omran Haydary;875000.0;Lechia Gdańsk;Polish T-Mobile Ekstraklasa;RES;11;;11.02.2020;2023;Afghanistan;https://cdn.sofifa.net/players/243/680/22_120.png;https://cdn.sofifa.net/teams/111091/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/af.png
https://sofifa.com/player/245129/mateusz-holownia/220002;M. Hołownia;Mateusz Hołownia;1100000.0;Legia Warszawa;Polish T-Mobile Ekstraklasa;SUB;3;;01.07.2014;2022;Poland;https://cdn.sofifa.net/players/245/129/22_120.png;https://cdn.sofifa.net/teams/1871/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/248147/mateusz-praszelik/220002;M. Praszelik;Mateusz Praszelik;1400000.0;Śląsk Wrocław;Polish T-Mobile Ekstraklasa;LF;8;;20.07.2020;2024;Poland;https://cdn.sofifa.net/players/248/147/22_120.png;https://cdn.sofifa.net/teams/111092/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/250932/jan-grzesik/220002;J. Grzesik;Jan Grzesik;700000.0;Warta Poznań;Polish T-Mobile Ekstraklasa;RB;2;;25.08.2020;2022;Poland;https://cdn.sofifa.net/players/250/932/22_120.png;https://cdn.sofifa.net/teams/112511/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/251079/milosz-szczepanski/220002;M. Szczepański;Miłosz Szczepański;875000.0;Lechia Gdańsk;Polish T-Mobile Ekstraklasa;RES;30;;02.07.2021;2024;Poland;https://cdn.sofifa.net/players/251/079/22_120.png;https://cdn.sofifa.net/teams/111091/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/251764/damian-michalski/220002;D. Michalski;Damian Michalski;1100000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;SUB;2;;01.07.2019;2023;Poland;https://cdn.sofifa.net/players/251/764/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/255557/kristers-tobers/220002;K. Tobers;Kristers Tobers;825000.0;Lechia Gdańsk;Polish T-Mobile Ekstraklasa;RES;4;;22.05.2020;2023;Latvia;https://cdn.sofifa.net/players/255/557/22_120.png;https://cdn.sofifa.net/teams/111091/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/lv.png
https://sofifa.com/player/255716/thiago-rodrigues-de-souza/220002;Thiago;Thiago Rodrigues de Souza;800000.0;Cracovia;Polish T-Mobile Ekstraklasa;RES;21;;01.02.2020;2023;Brazil;https://cdn.sofifa.net/players/255/716/22_120.png;https://cdn.sofifa.net/teams/110747/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/br.png
https://sofifa.com/player/257640/adrian-lis/220002;A. Lis;Adrian Lis;475000.0;Warta Poznań;Polish T-Mobile Ekstraklasa;GK;1;;01.07.2017;2023;Poland;https://cdn.sofifa.net/players/257/640/22_120.png;https://cdn.sofifa.net/teams/112511/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/257646/jakub-kielb/220002;J. Kiełb;Jakub Kiełb;575000.0;Warta Poznań;Polish T-Mobile Ekstraklasa;LB;3;;29.07.2016;2022;Poland;https://cdn.sofifa.net/players/257/646/22_120.png;https://cdn.sofifa.net/teams/112511/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/257669/rafal-straczek/220002;R. Strączek;Rafał Strączek;1100000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;GK;13;;01.07.2017;2022;Poland;https://cdn.sofifa.net/players/257/669/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/258039/dusan-lagator/220002;D. Lagator;Dušan Lagator;675000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;CB;94;;11.08.2020;2022;Montenegro;https://cdn.sofifa.net/players/258/039/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/me.png
https://sofifa.com/player/258565/rhuan-silveira-castro/220002;Rhuan;Rhuan Silveira Castro;825000.0;Radomiak Radom;Polish T-Mobile Ekstraklasa;SUB;8;;27.07.2021;2024;Brazil;https://cdn.sofifa.net/players/258/565/22_120.png;https://cdn.sofifa.net/teams/111088/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/br.png
https://sofifa.com/player/258902/szymon-lewkot/220002;S. Lewkot;Szymon Lewkot;1200000.0;Śląsk Wrocław;Polish T-Mobile Ekstraklasa;RCB;39;;01.09.2020;2025;Poland;https://cdn.sofifa.net/players/258/902/22_120.png;https://cdn.sofifa.net/teams/111092/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/259183/damir-sadikovic/220002;D. Sadiković;Damir Sadiković;700000.0;Cracovia;Polish T-Mobile Ekstraklasa;SUB;19;;05.10.2020;2023;Bosnia and Herzegovina;https://cdn.sofifa.net/players/259/183/22_120.png;https://cdn.sofifa.net/teams/110747/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/ba.png
https://sofifa.com/player/260302/jan-bieganski/220002;J. Biegański;Jan Biegański;1300000.0;Lechia Gdańsk;Polish T-Mobile Ekstraklasa;SUB;69;;25.01.2021;2025;Poland;https://cdn.sofifa.net/players/260/302/22_120.png;https://cdn.sofifa.net/teams/111091/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/261195/ernest-muci/220002;E. Muçi;Ernest Muçi;1300000.0;Legia Warszawa;Polish T-Mobile Ekstraklasa;SUB;20;;23.02.2021;2025;Albania;https://cdn.sofifa.net/players/261/195/22_120.png;https://cdn.sofifa.net/teams/1871/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/al.png
https://sofifa.com/player/261413/kristian-vallo/220002;K. Vallo;Kristián Vallo;825000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;RWB;15;;24.06.2021;2023;Slovakia;https://cdn.sofifa.net/players/261/413/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/sk.png
https://sofifa.com/player/262293/filip-balaj/220002;F. Balaj;Filip Balaj;900000.0;Cracovia;Polish T-Mobile Ekstraklasa;SUB;45;;01.07.2021;2024;Slovakia;https://cdn.sofifa.net/players/262/293/22_120.png;https://cdn.sofifa.net/teams/110747/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/sk.png
https://sofifa.com/player/262691/mateusz-grzybek/220002;M. Grzybek;Mateusz Grzybek;675000.0;Bruk-Bet Termalica Nieciecza;Polish T-Mobile Ekstraklasa;RWB;13;;01.07.2019;2022;Poland;https://cdn.sofifa.net/players/262/691/22_120.png;https://cdn.sofifa.net/teams/112510/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/262803/sergiy-krykun/220002;S. Krykun;Sergiy Krykun;850000.0;Górnik Łęczna;Polish T-Mobile Ekstraklasa;RM;22;;11.08.2020;2023;Ukraine;https://cdn.sofifa.net/players/262/803/22_120.png;https://cdn.sofifa.net/teams/110565/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/ua.png
https://sofifa.com/player/264414/jurgen-celhaka/220002;J. Çelhaka;Jurgen Çelhaka;1200000.0;Legia Warszawa;Polish T-Mobile Ekstraklasa;SUB;16;;28.08.2021;2025;Albania;https://cdn.sofifa.net/players/264/414/22_120.png;https://cdn.sofifa.net/teams/1871/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/al.png
https://sofifa.com/player/187837/muris-mesanovic/220002;M. Mešanović;Muris Mešanović;475000.0;Bruk-Bet Termalica Nieciecza;Polish T-Mobile Ekstraklasa;LS;11;;15.07.2021;2023;Bosnia and Herzegovina;https://cdn.sofifa.net/players/187/837/22_120.png;https://cdn.sofifa.net/teams/112510/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/ba.png
https://sofifa.com/player/187857/grzegorz-sandomierski/220002;G. Sandomierski;Grzegorz Sandomierski;250000.0;Górnik Zabrze;Polish T-Mobile Ekstraklasa;GK;99;;17.07.2021;2022;Poland;https://cdn.sofifa.net/players/187/857/22_120.png;https://cdn.sofifa.net/teams/420/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/189924/bartosz-rymaniak/220002;B. Rymaniak;Bartosz Rymaniak;350000.0;Górnik Łęczna;Polish T-Mobile Ekstraklasa;RCB;20;;14.07.2021;2022;Poland;https://cdn.sofifa.net/players/189/924/22_120.png;https://cdn.sofifa.net/teams/110565/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/193087/piotr-tomasik/220002;P. Tomasik;Piotr Tomasik;250000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;SUB;77;;01.07.2019;2022;Poland;https://cdn.sofifa.net/players/193/087/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/198841/jonathan-de-amo-perez/220002;Jonathan De Amo;Jonathan De Amo Pérez;325000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;RCB;32;;25.01.2021;2022;Spain;https://cdn.sofifa.net/players/198/841/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/es.png
https://sofifa.com/player/200086/maciej-jankowski/220002;M. Jankowski;Maciej Jankowski;400000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;SUB;9;;25.01.2021;2022;Poland;https://cdn.sofifa.net/players/200/086/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/203575/dawid-abramowicz/220002;D. Abramowicz;Dawid Abramowicz;425000.0;Radomiak Radom;Polish T-Mobile Ekstraklasa;LB;33;;29.01.2021;2022;Poland;https://cdn.sofifa.net/players/203/575/22_120.png;https://cdn.sofifa.net/teams/111088/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/205903/szymon-drewniak/220002;S. Drewniak;Szymon Drewniak;500000.0;Górnik Łęczna;Polish T-Mobile Ekstraklasa;RCM;8;;06.08.2021;2023;Poland;https://cdn.sofifa.net/players/205/903/22_120.png;https://cdn.sofifa.net/teams/110565/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/207902/patryk-tuszynski/220002;P. Tuszyński;Patryk Tuszyński;400000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;SUB;8;;11.08.2020;2022;Poland;https://cdn.sofifa.net/players/207/902/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/209413/mateusz-matras/220002;M. Matras;Mateusz Matras;400000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;CB;21;;20.08.2020;2022;Poland;https://cdn.sofifa.net/players/209/413/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/211227/michal-kopczynski/220002;M. Kopczyński;Michał Kopczyński;400000.0;Warta Poznań;Polish T-Mobile Ekstraklasa;RES;15;;20.08.2020;2022;Poland;https://cdn.sofifa.net/players/211/227/22_120.png;https://cdn.sofifa.net/teams/112511/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/211607/florian-loshaj/220002;F. Loshaj;Florian Loshaj;600000.0;Cracovia;Polish T-Mobile Ekstraklasa;SUB;22;;01.02.2020;2023;Kosovo;https://cdn.sofifa.net/players/211/607/22_120.png;https://cdn.sofifa.net/teams/110747/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/xk.png
https://sofifa.com/player/211622/mateusz-cichocki/220002;M. Cichocki;Mateusz Cichocki;450000.0;Radomiak Radom;Polish T-Mobile Ekstraklasa;RCB;16;;01.07.2019;2022;Poland;https://cdn.sofifa.net/players/211/622/22_120.png;https://cdn.sofifa.net/teams/111088/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/213855/marcin-flis/220002;M. Flis;Marcin Flis;475000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;LCB;6;;18.08.2020;2022;Poland;https://cdn.sofifa.net/players/213/855/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/215584/jakub-wojcicki/220002;J. Wójcicki;Jakub Wójcicki;325000.0;Zagłębie Lubin;Polish T-Mobile Ekstraklasa;SUB;23;;31.07.2020;2023;Poland;https://cdn.sofifa.net/players/215/584/22_120.png;https://cdn.sofifa.net/teams/110749/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/219453/maciej-urbanczyk/220002;M. Urbańczyk;Maciej Urbańczyk;525000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;RCM;8;;31.01.2019;2022;Poland;https://cdn.sofifa.net/players/219/453/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/219705/damian-weglarz/220002;D. Węglarz;Damian Węglarz;525000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;RES;96;;12.07.2021;2023;Poland;https://cdn.sofifa.net/players/219/705/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/220531/igor-lasicki/220002;I. Łasicki;Igor Michał Łasicki;525000.0;Pogoń Szczecin;Polish T-Mobile Ekstraklasa;RES;55;;03.07.2019;2022;Poland;https://cdn.sofifa.net/players/220/531/22_120.png;https://cdn.sofifa.net/teams/110746/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/223305/przemyslaw-mystkowski/220002;P. Mystkowski;Przemysław Mystkowski;650000.0;Jagiellonia Białystok;Polish T-Mobile Ekstraklasa;SUB;8;;13.02.2014;2023;Poland;https://cdn.sofifa.net/players/223/305/22_120.png;https://cdn.sofifa.net/teams/110745/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/224188/tomasz-mokwa/220002;T. Mokwa;Tomasz Mokwa;425000.0;Piast Gliwice;Polish T-Mobile Ekstraklasa;SUB;22;;08.08.2018;2023;Poland;https://cdn.sofifa.net/players/224/188/22_120.png;https://cdn.sofifa.net/teams/111086/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/224761/tomasz-loska/220002;T. Loska;Tomasz Loska;550000.0;Bruk-Bet Termalica Nieciecza;Polish T-Mobile Ekstraklasa;GK;99;;12.08.2020;2022;Poland;https://cdn.sofifa.net/players/224/761/22_120.png;https://cdn.sofifa.net/teams/112510/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/225999/filip-lesniak/220002;F. Lesniak;Filip Lesniak;575000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;SUB;23;;01.08.2020;2022;Slovakia;https://cdn.sofifa.net/players/225/999/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/sk.png
https://sofifa.com/player/229072/lukasz-sekulski/220002;Ł. Sekulski;Łukasz Sekulski;475000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;LS;20;;26.07.2021;2023;Poland;https://cdn.sofifa.net/players/229/072/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/230121/vamara-sanogo/220002;V. Sanogo;Vamara Sanogo;625000.0;Górnik Zabrze;Polish T-Mobile Ekstraklasa;SUB;20;;12.08.2021;2022;France;https://cdn.sofifa.net/players/230/121/22_120.png;https://cdn.sofifa.net/teams/420/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/fr.png
https://sofifa.com/player/231016/ian-pino-soler/220002;Ian Soler;Ían Pino Soler;625000.0;Zagłębie Lubin;Polish T-Mobile Ekstraklasa;LCB;32;;05.07.2021;2023;Spain;https://cdn.sofifa.net/players/231/016/22_120.png;https://cdn.sofifa.net/teams/110749/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/es.png
https://sofifa.com/player/231267/jason-lokilo/220002;J. Lokilo;Jason Eyenga-Lokilo;775000.0;Górnik Łęczna;Polish T-Mobile Ekstraklasa;SUB;70;;09.09.2021;2023;Congo DR;https://cdn.sofifa.net/players/231/267/22_120.png;https://cdn.sofifa.net/teams/110565/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/cd.png
https://sofifa.com/player/236579/bozhidar-chorbadzhiyski/220002;B. Chorbadzhiyski;Bożidar Brankov Czorbadżijski;525000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;SUB;4;;20.10.2020;2022;Bulgaria;https://cdn.sofifa.net/players/236/579/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/bg.png
https://sofifa.com/player/239805/damian-oko/220002;D. Oko;Damian Oko;550000.0;Zagłębie Lubin;Polish T-Mobile Ekstraklasa;SUB;55;;04.04.2017;2022;Poland;https://cdn.sofifa.net/players/239/805/22_120.png;https://cdn.sofifa.net/teams/110749/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/240358/sylwester-lusiusz/220002;S. Lusiusz;Sylwester Lusiusz;925000.0;Cracovia;Polish T-Mobile Ekstraklasa;RDM;6;;01.06.2017;2024;Poland;https://cdn.sofifa.net/players/240/358/22_120.png;https://cdn.sofifa.net/teams/110747/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/241191/marko-kolar/220002;M. Kolar;Marko Kolar;625000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;SUB;24;;01.07.2021;2024;Croatia;https://cdn.sofifa.net/players/241/191/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/hr.png
https://sofifa.com/player/243922/mateusz-radecki/220002;M. Radecki;Mateusz Radecki;475000.0;Radomiak Radom;Polish T-Mobile Ekstraklasa;LS;10;;22.09.2020;2022;Poland;https://cdn.sofifa.net/players/243/922/22_120.png;https://cdn.sofifa.net/teams/111088/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/244254/wiktor-biedrzycki/220002;W. Biedrzycki;Wiktor Biedrzycki;625000.0;Bruk-Bet Termalica Nieciecza;Polish T-Mobile Ekstraklasa;RCB;97;;02.02.2021;2023;Poland;https://cdn.sofifa.net/players/244/254/22_120.png;https://cdn.sofifa.net/teams/112510/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/245125/patryk-plewka/220002;P. Plewka;Patryk Plewka;1000000.0;Wisła Kraków;Polish T-Mobile Ekstraklasa;RCM;80;;11.07.2017;2024;Poland;https://cdn.sofifa.net/players/245/125/22_120.png;https://cdn.sofifa.net/teams/1873/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/245376/mateusz-mlynski/220002;M. Młyński;Mateusz Młyński;1200000.0;Wisła Kraków;Polish T-Mobile Ekstraklasa;SUB;11;;01.07.2021;2025;Poland;https://cdn.sofifa.net/players/245/376/22_120.png;https://cdn.sofifa.net/teams/1873/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/245554/jean-jules-mvondo/220002;J. Mvondo;Jean Jules Sepp Mvondo;1000000.0;Górnik Zabrze;Polish T-Mobile Ekstraklasa;RES;23;;01.07.2018;2023;Cameroon;https://cdn.sofifa.net/players/245/554/22_120.png;https://cdn.sofifa.net/teams/420/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/cm.png
https://sofifa.com/player/246301/lukasz-poreba/220002;Ł. Poręba;Łukasz Poręba;1000000.0;Zagłębie Lubin;Polish T-Mobile Ekstraklasa;LDM;8;;14.09.2018;2022;Poland;https://cdn.sofifa.net/players/246/301/22_120.png;https://cdn.sofifa.net/teams/110749/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/246649/filip-marchwinski/220002;F. Marchwiński;Filip Marchwiński;1100000.0;Lech Poznań;Polish T-Mobile Ekstraklasa;SUB;11;;22.11.2018;2023;Poland;https://cdn.sofifa.net/players/246/649/22_120.png;https://cdn.sofifa.net/teams/873/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/247205/lukas-hrosso/220002;L. Hroššo;Lukáš Hroššo;80000.0;Cracovia;Polish T-Mobile Ekstraklasa;GK;31;;01.07.2019;2022;Slovakia;https://cdn.sofifa.net/players/247/205/22_120.png;https://cdn.sofifa.net/teams/110747/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/sk.png
https://sofifa.com/player/251088/kamil-koscielny/220002;K. Kościelny;Kamil Kościelny;400000.0;PGE FKS Stal Mielec;Polish T-Mobile Ekstraklasa;SUB;14;;04.08.2020;2022;Poland;https://cdn.sofifa.net/players/251/088/22_120.png;https://cdn.sofifa.net/teams/114004/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/251597/dominik-steczyk/220002;D. Steczyk;Dominik Steczyk;1100000.0;Piast Gliwice;Polish T-Mobile Ekstraklasa;SUB;16;;09.07.2019;2023;Poland;https://cdn.sofifa.net/players/251/597/22_120.png;https://cdn.sofifa.net/teams/111086/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/251760/matej-rodin/220002;M. Rodin;Matej Rodin;625000.0;Cracovia;Polish T-Mobile Ekstraklasa;LCB;88;;11.09.2020;2023;Bosnia and Herzegovina;https://cdn.sofifa.net/players/251/760/22_120.png;https://cdn.sofifa.net/teams/110747/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/ba.png
https://sofifa.com/player/252225/krzysztof-kubica/220002;K. Kubica;Krzysztof Kubica;925000.0;Górnik Zabrze;Polish T-Mobile Ekstraklasa;RCM;3;;01.07.2018;2023;Poland;https://cdn.sofifa.net/players/252/225/22_120.png;https://cdn.sofifa.net/teams/420/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/253089/lukasz-bejger/220002;Ł. Bejger;Łukasz Bejger;1100000.0;Śląsk Wrocław;Polish T-Mobile Ekstraklasa;SUB;21;;25.01.2021;2025;Poland;https://cdn.sofifa.net/players/253/089/22_120.png;https://cdn.sofifa.net/teams/111092/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
https://sofifa.com/player/254820/dawid-kocyla/220002;D. Kocyła;Dawid Kocyła;1100000.0;Wisła Płock;Polish T-Mobile Ekstraklasa;SUB;9;;01.02.2020;2022;Poland;https://cdn.sofifa.net/players/254/820/22_120.png;https://cdn.sofifa.net/teams/1569/60.png;https://cdn.sofifa.net/flags/pl.png;;https://cdn.sofifa.net/flags/pl.png
